,cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
6186,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,10258.529246,0,0
6187,1,0,0,0,1,0,24.5,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,10316.34425,0,0
6188,1,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,10326.46271,0,0
6189,1,0,1,0,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,10415.133796,0,0
6190,1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,549.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,10453.40379,0,0
6191,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,10461.125724,0,0
6192,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10539.988417,0,0
6193,1,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,549.5,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10561.322433,0,0
6194,1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,10559.176198,0,0
6195,1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,749.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,10671.0791,0,0
6196,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,10674.483504,0,0
6197,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,10694.489623,0,0
6198,1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10778.041125,0,0
6199,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,10941.699441,0,0
6200,1,0,0,0,0,1,34.5,1,1,0,1,0,0,0,0,0,0,349.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,10986.437849,0,0
6201,1,0,0,0,1,0,44.5,0,0,0,0,1,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10998.091266,0,0
6202,1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,11141.308116,0,0
6203,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11154.838812,0,0
6204,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,103.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11183.870033,0,0
6205,1,0,0,0,1,0,44.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,11255.357978,0,0
6206,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,11302.387129,0,0
6207,1,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,749.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,11342.418913,0,0
6208,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11357.333505,0,0
6209,1,0,0,1,0,0,54.5,0,1,0,1,0,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,11430.018678,0,0
6210,1,0,0,1,0,0,34.5,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,11463.980114,0,0
6211,1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,11465.026512,0,0
6212,1,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,11484.764625,0,0
6213,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,12.5,0,0,1,0,0,0,0,0,0,0,1,0,0,11538.996041,0,0
6214,1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,649.5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11616.940681,0,0
6215,1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,103.0,6.5,0,0,0,1,0,0,0,0,0,0,0,0,1,11664.32995,0,0
6216,1,0,0,1,0,0,34.5,1,1,0,0,0,0,1,0,0,0,349.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11687.160243,0,0
6217,1,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11819.144314,0,0
6218,1,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,12075.282877,0,0
6219,1,0,0,0,1,0,24.5,1,1,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,12155.741698,0,0
6220,1,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,12227.891434,0,0
6221,1,0,0,1,0,0,44.5,0,0,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12545.604824,0,0
6222,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,12555.849239,0,0
6223,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,800.0,20.0,1,0,0,0,0,0,0,0,0,0,0,1,0,12560.570518,0,0
6224,1,0,0,0,0,1,24.5,0,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,12584.290596,0,0
6225,1,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,12623.582489,0,0
6226,1,0,0,0,1,0,34.5,1,0,0,0,1,0,0,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,12636.659391,0,0
6227,1,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,12645.859315,0,0
6228,1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,12649.078212,0,0
6229,1,0,0,0,0,1,54.5,1,0,1,0,0,0,0,0,0,0,800.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,1,12653.087118,0,0
6230,1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12668.668022,0,0
6231,1,0,1,0,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,12706.489617,0,0
6232,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,12808.81056,0,0
6233,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,249.5,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,12963.051396,0,0
6234,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,20.0,0,0,1,0,0,0,0,0,0,0,0,1,0,13002.270352,0,0
6235,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,449.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13011.26171,0,0
6236,1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0.0,12.5,0,1,0,0,0,0,0,0,0,1,0,0,0,13080.485976,0,0
6237,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,13080.454533,0,0
6238,1,0,1,0,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13132.362333,0,0
6239,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13169.208929,0,0
6240,1,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,13182.669438,0,0
6241,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13244.600156,0,0
6242,1,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,13474.471476,0,0
6243,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,13625.847413,0,0
6244,1,0,1,0,0,0,34.5,0,1,1,0,0,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,13731.287324,0,0
6245,1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,249.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,13749.58097,0,0
6246,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13979.940606,0,0
6247,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,14035.912443,0,0
6248,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,14075.029088,0,0
6249,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,14127.576191,0,0
6250,1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,449.5,12.5,0,1,0,0,0,0,0,0,0,0,0,0,1,14212.528137,0,0
6251,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,14230.066893,0,0
6252,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,14277.681213,0,0
6253,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,14388.248289,0,0
6254,1,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,151.5,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,14405.32231,0,0
6255,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,14426.266971,0,0
6256,1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,14431.738915,0,0
6257,1,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,103.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0,0,14632.082803,0,0
6258,1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,14640.656719,0,0
6259,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14660.9281,0,0
6260,1,0,0,0,0,1,24.5,0,1,0,1,0,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,14835.262266,0,0
6261,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,549.5,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14905.212835,0,0
6262,1,0,1,0,0,0,24.5,0,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,14996.508508,0,0
6263,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,15050.604833,0,0
6264,1,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,15061.645473,0,0
6265,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,15073.542813,0,0
6266,1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,649.5,17.5,0,0,1,0,0,0,0,0,0,0,1,0,0,15090.047039,0,0
6267,1,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,15232.048013,0,0
6268,1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,15268.538204,0,0
6269,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15339.063199,0,0
6270,1,0,0,1,0,0,60.0,1,1,0,0,0,0,0,0,0,1,0.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,15359.697036,0,0
6271,1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,15471.443695,0,0
6272,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,15740.740166,0,0
6273,1,0,0,1,0,0,54.5,1,1,0,0,0,0,1,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16010.948578,0,0
6274,1,0,0,1,0,0,44.5,0,0,0,0,1,0,0,0,0,0,349.5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,16075.840364,0,0
6275,1,0,1,0,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,16106.526257,0,0
6276,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,16127.168294,0,0
6277,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,16176.000341,0,0
6278,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,16239.642653,0,0
6279,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16411.939631,0,0
6280,1,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,16637.27494,0,0
6281,1,0,1,0,0,0,19.0,1,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,16672.180274,0,0
6282,1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16696.623344,0,0
6283,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16697.154142,0,0
6284,1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,16965.145373,0,0
6285,1,0,1,0,0,0,54.5,1,0,0,0,1,0,0,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,16987.010582,0,0
6286,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,17124.717525,0,0
6287,1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,17212.42915,0,0
6288,1,0,1,0,0,0,44.5,1,1,0,1,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,17414.846677,0,0
6289,1,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,17428.847735,0,0
6290,1,0,1,0,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,17473.781842,0,0
6291,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,17661.765942,0,0
6292,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,17842.45387,0,0
6293,1,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,103.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,17861.124659,0,0
6294,1,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,449.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,18028.178255,0,0
6295,1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,18085.788418,0,0
6296,1,0,0,1,0,0,54.5,1,0,0,0,1,0,0,0,0,0,349.5,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,18156.461349,0,0
6297,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,18192.197774,0,0
6298,1,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,18284.189794,0,0
6299,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,18298.505164,0,0
6300,1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,18550.486321,0,0
6301,1,0,1,0,0,0,34.5,1,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,18620.036571,0,0
6302,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,249.5,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,18770.698005,0,0
6303,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,18977.231067,0,0
6304,1,0,1,0,0,0,44.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,19020.710863,0,0
6305,1,0,0,1,0,0,19.0,0,0,0,0,1,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,19032.562198,0,0
6306,1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,19290.636457,0,0
6307,1,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,19410.976483,0,0
6308,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,19468.707122,0,0
6309,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,19487.861747,0,0
6310,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,19600.581993,0,0
6311,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,3.3,0,0,0,1,0,1,0,0,0,0,0,1,0,19599.135203,0,0
6312,1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,19633.656243,0,0
6313,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,19907.915642,0,0
6314,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,20161.962815,0,0
6315,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,20393.935261,0,0
6316,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,6.5,0,0,1,0,0,1,0,0,0,0,0,0,1,20515.814582,0,0
6317,1,0,0,0,1,0,54.5,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,20532.926093,0,0
6318,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,20542.879744,0,0
6319,1,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,449.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,20567.956075,0,0
6320,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,20614.372174,0,0
6321,1,0,0,0,1,0,54.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,20652.144741,0,0
6322,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,20694.432674,0,0
6323,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,20869.015683,0,0
6324,1,0,1,0,0,0,54.5,1,0,1,0,0,0,0,0,0,0,800.0,17.5,1,0,0,0,0,0,0,0,0,0,0,0,1,20895.711362,0,0
6325,1,0,0,1,0,0,44.5,1,1,0,0,0,1,0,0,0,0,103.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,20979.672023,0,0
6326,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,21037.486254,0,0
6327,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21065.363258,0,0
6328,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21150.113306,0,0
6329,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,21210.792402,0,0
6330,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21374.523512,0,0
6331,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,21428.472126,0,0
6332,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,12.5,0,0,1,0,0,1,0,0,1,0,0,0,0,21702.456457,0,0
6333,1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,21761.96682,0,0
6334,1,0,0,0,0,1,60.0,1,1,1,0,0,0,0,0,0,0,249.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,21820.681088,0,0
6335,1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,21892.455566,0,0
6336,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,21894.706235,0,0
6337,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21946.35048,0,0
6338,1,0,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,21988.721023,0,0
6339,1,0,0,1,0,0,44.5,1,1,0,0,0,0,0,0,0,1,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,22234.483527,0,0
6340,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,22369.964351,0,0
6341,1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,22445.333416,0,0
6342,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,3.3,0,0,1,0,0,1,0,0,0,0,0,1,0,22688.57761,0,0
6343,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,22767.040438,0,0
6344,1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,23268.059152,0,0
6345,1,0,0,0,1,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,23306.691843,0,0
6346,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,23490.58724,0,0
6347,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,23594.129647,0,0
6348,1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,23621.119927,0,0
6349,1,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,103.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,23629.877013,0,0
6350,1,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,23847.384916,0,0
6351,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,449.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,24013.582133,0,0
